,sentence,aspect,ground_truth,predict_label,result
1559,well since you can walk through them like aspect_term it would feel like anything ... and adrian258 showed me the storms co ...,harry potter,neutral,neutral,True
1560,"oh and greig off flat a got robbed the other day aswell , laptop , phone , wallet and aspect_term all gone . he managed to block his new bank card",psp,neutral,neutral,True
1561,im really pissed off . my stupid aspect_term lost everything on it and i try and since it back on itunes and it will not read it . wtf im so mad .,ipod,negative,negative,True
1562,www.nobama.com blog ginny on obamacare makes me sick : when stupid aspect_term was '' president . .,jimmy carter,negative,negative,True
1563,wow ! i love it ! < 3 my aspect_term 2010 calendar has arrived ! look >> >,britney spears,positive,positive,True
1564,im loveeee with aspect_term ♥ ☮ ♪ : .,lady gaga,neutral,positive,False
1565,aspect_term ' face looks funny in her candie 's ad . ha,britney spears,neutral,neutral,True
1566,do your aspect_term impression brah,jimmy carter,neutral,neutral,True
1567,"'' If aspect_term were somehow able to cure hunger ... , the Republicans would blame him for overpopulation '' - AlanGrayson",barack obama,neutral,neutral,True
1568,tbh i hate aspect_term ... her music sucks & she looks like 40 & im pretty sure shes 20 something,lady gaga,negative,negative,True
1569,Jimmy Kimmel : aspect_term 's Failed Children 's Book Titles : Jimmy Kimmel pokes fun at blogger aspect_term 's rec ... .,perez hilton,negative,neutral,False
1570,So its okay 4 George Bush to do what evah he wants & asking questions is unpatriotic-but aspect_term is supposed 2 state every move in advance-libya,obama,negative,negative,True
1571,"Thank you aspect_term for the detachable cord that I trip over at least once a day and if it did n't detach , I 'd be in traction .",steve jobs,neutral,neutral,True
1572,aspect_term is amazing guys ! Revolver,madonna,neutral,positive,False
1573,"oh , and reply . my aspect_term tweet , let 's not forget the devastation of psychiatric drugs . look at picture 4 esp .",lindsay lohan,neutral,neutral,True
1574,"I did n't even know that aspect_term ' is fifty , she has the body of a man half her age",madonna,neutral,neutral,True
1575,"By Jo Piazza Are your favorite Tweeting celebs like Kim Kardashian , aspect_term and Demi Moore and Charlie Sheen controlling their ...",ashton kutcher,positive,neutral,False
1576,"Every time I randomly watch aspect_term on television , I ca n't help but wonder , how the fuck has this idiot been on nationally for 25 years ?",oprah winfrey,negative,negative,True
1577,oops ! Mitt Romney accidentally embraces key provision of aspect_term 's Health Care Law . . p2 tcot teaparty,obama,negative,neutral,False
1578,aspect_term cancelled the traditional Cinco de Mayo party on Capitol Hill . Apparently the deportation trap he was planning is n't ready yet .,john boehner,neutral,neutral,True
1579,"seriously ! people hating on aspect_term , cause she 's dating Justin Bieber ? patheticit 's not like any if you haters will ever be with him !",selena gomez,negative,negative,True
1580,Follow us on Twitter for your chance to win an aspect_term and other great prizes ! It all starts once we hit 300 followers !,ipad,neutral,positive,False
1581,nintendo uk are wondrous people . they repaired my niece & nephew 's aspect_term foc . what other company would do that with a product out of warranty ?,wii,neutral,neutral,True
1582,"reminds me of the aspect_term with little felix video 1989 , you can sweep our chimneys for real authenticity",madonna,neutral,neutral,True
1583,RT `` Dino_Brown : RT lilDickTracy : Fuck aspect_term ... . Fuck myers park ... . WeTheBoyz '',harry potter,negative,negative,True
1584,mitzi_3vans i think its aspect_term . . someone be making them dumb shits,britney spears,negative,negative,True
1585,quote '' kanye west hates some aspect_term 's pants o_O '' - Kurt Cobain,lady gaga,negative,negative,True
1586,dê sua opinião : dragon age ou god of war + new mario aspect_term ?,wii,neutral,neutral,True
1587,twitter is pretty useless for seo purposes . it will not create a aspect_term unless . .,google wave,neutral,neutral,True
1588,"new post : aspect_term sports surpasses 50m units , new super mario brothers . nears 20m - gamasutra -LRB-",wii,neutral,neutral,True
1589,50thingsihate justin bieber and aspect_term dating,selena gomez,negative,positive,False
1590,"is lindsay getting fat : speaking of fatties , aspect_term took a break from doing nothing to go shopping yester . .",lindsay lohan,neutral,neutral,True
1591,i cant cope with all these fucking stupid aspect_term ads before videos on youtube - im not going to buy your shit os !!,windows 7,negative,negative,True
1592,ebay : signed aspect_term nobel peace prize book $ 19.99,jimmy carter,neutral,neutral,True
1593,Is Albright senile she calls Joe Biden & aspect_term the best of America ? Go back to your old folks home .,hillary clinton,neutral,neutral,True
1594,Saturday Night Live lampoons aspect_term as a do-nothing President ! the blind starting to see the light ?,barack obama,neutral,neutral,True
1595,"i want Miley Cyrus 's hair , Megan Fox 's body , aspect_term 's voice and Selena Gomez 's boyfriend : - -RRB-",demi lovato,positive,positive,True
1596,aspect_term takes so fucking long to load . = = gon na sleep now .,google,negative,negative,True
1597,so with vmware fusion 3.0 i can suckle the nectar of both aspect_term and snow tiger ? wow that would be heaven ... bsod,windows 7,neutral,positive,False
1598,aspect_term TICKETS ON SALE TODAY ! -LRB- Flatiron -RRB- : aspect_term Tickets On Sale Now At Hardlinetickets . com . order ... .,taylor swift,positive,neutral,False
1599,loves aspect_term ! she is awesome : d,britney spears,positive,positive,True
1600,congratulations to aspect_term on being able to count to three ! atta girl ... hypem,britney spears,positive,neutral,False
1601,trying twit2go . the android twitter apps are inferior to the aspect_term apps .,iphone,positive,neutral,False
1602,"sorry there was a bit worse for wear , thought you meant aspect_term . Advertising Standards in fiction a step too far ...",harry potter,neutral,neutral,True
1603,Donald Trump over here talking about Prez aspect_term needs to show his birth certificate ... FUCKING IDIOT !,obama,negative,negative,True
1604,got that aspect_term love for you that different shit,lady gaga,neutral,positive,False
1605,"To all of you that love aspect_term and hate Lady gag ... gag is writing and producing songs for aspect_term 's new album , so ... SuckOnThat ; - -RRB-",j lo,negative,positive,False
1606,the aspect_term for sure and nice new profile picture,wii,positive,positive,True
1607,damn aspect_term can you attempt to lower gas prices ?,obama,negative,negative,True
1608,Just saw aspect_term ... again . WHY IS IT SO FUCKING GOOD AUGHDMKLSKPFN . dobby was even sadder this time ... and ron 's acting even more amazing,harry potter,positive,neutral,False
1609,pulled tweetdeck : slight problem with the new aspect_term tweetdeck v 1.1 - works 4 most but crashes 4 some,iphone,neutral,neutral,True
1610,aspect_term is back on the boys ! the mean girls star -- who had an extremely volatile on/off romance with dj s . .,lindsay lohan,neutral,positive,False
1611,"foxit 's eslick reader now supports epub , puts aspect_term to shame hardware -",kindle,negative,neutral,False
1612,i did the maury show today and did a segment on teen prescription drug addiction with aspect_term ' s dad michael lohan . he seems very hurt !,lindsay lohan,neutral,neutral,True
1613,its always nice to listen aspect_term songs but when it comes to company i love having denissemo by my side ! te quiero cariñito : -RRB-,shakira,positive,positive,True
1614,must see : aspect_term totally racy in lace for her latest controversial song 3,britney spears,neutral,neutral,True
1615,"As president , aspect_term would repeal the Tiahrt Amendment , which restricts the ability of local law enforcement ... .",barack obama,neutral,neutral,True
1616,aspect_term -- best of aspect_term -LSB- 2008 - cd 1 -RSB- = 476,britney spears,neutral,neutral,True
1617,i 'm thinking people need to go a little bit easier on good old aspect_term,lindsay lohan,neutral,neutral,True
1618,my plan on watching videos of the new super mario brothers . game for the aspect_term has been spoiled by grad students with scholarship questions .,wii,neutral,neutral,True
1619,3 by aspect_term . awesome song ... but what is she saying ?,britney spears,positive,positive,True
1620,"i miss aspect_term touch , it 's gone to a new home now that my phone has taken over",ipod,positive,positive,True
1621,and as bad as i wan na do a 4 year im really thinking to just take me some aspect_term classes at a community college,psp,neutral,neutral,True
1622,aspect_term live : am are and o t z is currently online . joinable - playing boyfriend : bad company . ranked gold rush : deconstruction . -LRB- aspect_term live nation -RRB-,xbox,neutral,neutral,True
1623,aspect_term on shuffle ... nice yay to relax : -RRB-,ipod,neutral,positive,False
1624,"RT alexdesigns : Awesome ~ 3-D Light Paintings , Extruded From an aspect_term . h/t droze",ipad,neutral,neutral,True
1625,So we thrashed his album but Richard Ashcroft 's performance on aspect_term last night is worth seeing . .,jimmy fallon,neutral,positive,False
1626,Love priority inbox in aspect_term Apps email : - -RRB-,google,positive,positive,True
1627,Drea0476 not you eait . you love that phone and aspect_term too . lol,ipad,positive,positive,True
1628,simon cowell goes aspect_term on our asses - misunderestimated ? and how the hell does he look that good at 50 ? xfactor,george bush,negative,neutral,False
1629,aspect_term : What the hell is a disco stick ?!,madonna,negative,neutral,False
1630,Britney Spears postpones aspect_term appearance : Britney Spears has been forced to postpone a singular talk ... .,ellen degeneres,neutral,negative,False
1631,oh fuck you Lucky . Making a aspect_term joke . YOU 'RE NOT WINNING AND YOUR BLOOD IS FILLED WITH FAGGOTRY .,charlie sheen,positive,negative,False
1632,Just saw a rom-com where Natalie Portman sticks her fingers up aspect_term 's ass . I 'm left wondering : why did n't I like this movie more ?,ashton kutcher,negative,negative,True
1633,gives two thumbs up for aspect_term,windows 7,positive,neutral,False
